0.000100	0.000000
0.000200	0.000000
0.000300	0.000000
0.000400	0.000000
0.000500	0.000000
0.000600	0.000000
0.000700	0.000000
0.000800	0.000000
0.000900	0.000000
0.001000	0.000000
0.001100	0.000000
0.001200	0.000000
0.001300	0.000000
0.001400	0.000000
0.001500	0.000000
0.001600	0.000000
0.001700	1.000000
0.001800	0.000000
0.001900	0.000000
0.002000	0.000000
0.002100	0.000000
0.002200	0.000000
0.002300	1.000000
0.002400	1.000000
0.002500	1.000000
0.002600	1.000000
0.002700	0.000000
0.002800	0.000000
0.002900	0.000000
0.003000	0.000000
0.003100	0.000000
0.003200	0.000000
0.003300	0.000000
0.003400	3.000000
0.003500	5.000000
0.003600	1.000000
0.003700	0.000000
0.003800	1.000000
0.003900	1.000000
0.004000	0.000000
0.004100	0.000000
0.004200	1.000000
0.004300	8.000000
0.004400	7.000000
0.004500	2.000000
0.004600	2.000000
0.004700	0.000000
0.004800	0.000000
0.004900	0.000000
0.005000	1.000000
0.005100	1.000000
0.005200	8.000000
0.005300	5.000000
0.005400	0.000000
0.005500	0.000000
0.005600	2.000000
0.005700	0.000000
0.005800	2.000000
0.005900	0.000000
0.006000	0.000000
0.006100	0.000000
0.006200	0.000000
0.006300	0.000000
0.006400	0.000000
0.006500	0.000000
0.006600	0.000000
0.006700	0.000000
0.006800	0.000000
0.006900	0.000000
0.007000	0.000000
0.007100	0.000000
0.007200	0.000000
0.007300	0.000000
0.007400	0.000000
0.007500	0.000000
0.007600	0.000000
0.007700	0.000000
0.007800	0.000000
0.007900	0.000000
0.008000	0.000000
0.008100	0.000000
0.008200	0.000000
0.008300	0.000000
0.008400	0.000000
0.008500	0.000000
0.008600	0.000000
0.008700	0.000000
0.008800	0.000000
0.008900	0.000000
0.009000	0.000000
0.009100	0.000000
0.009200	0.000000
0.009300	0.000000
0.009400	0.000000
0.009500	0.000000
0.009600	0.000000
0.009700	0.000000
0.009800	0.000000
0.009900	0.000000
